Day of Tanggal,drilldownGeographic,Persentase_total_vaksin1_pendidik,Persentase_total_vaksin1_pendidik_kumulatif,Running Sum of TotalDivaksin1PerProvinsi/1000,Running Sum of Divaksin 1,Divaksin 1
"July 14, 2021",Nusa Tenggara Barat,0.233016000,23.315929821,37.423,"37,423",374
"April 3, 2021",Nusa Tenggara Barat,0.234885112,6.635971689,10.651,"10,651",377
"June 24, 2021",Nusa Tenggara Barat,0.234885112,19.034416588,30.551,"30,551",377
"April 17, 2021",Nusa Tenggara Barat,0.236754224,10.295070528,16.524,"16,524",380
"June 23, 2021",Nusa Tenggara Barat,0.237377262,18.799531476,30.174,"30,174",381
"June 16, 2021",Nusa Tenggara Barat,0.238623336,17.220754623,27.64,"27,640",383
"July 8, 2021",Nusa Tenggara Barat,0.238623336,22.385734935,35.93,"35,930",383
"June 8, 2021",Nusa Tenggara Barat,0.242361561,15.448213129,24.795,"24,795",389
"July 1, 2021",Nusa Tenggara Barat,0.246722823,21.178288392,33.992,"33,992",396
"July 5, 2021",Nusa Tenggara Barat,0.259806609,21.820639984,35.023,"35,023",417
"June 3, 2021",Nusa Tenggara Barat,0.261052684,14.765987141,23.7,"23,700",419
"April 8, 2021",Nusa Tenggara Barat,0.261675721,7.994193291,12.831,"12,831",420
"June 21, 2021",Nusa Tenggara Barat,0.264790909,18.269949659,29.324,"29,324",425
"April 15, 2021",Nusa Tenggara Barat,0.267906096,9.898195684,15.887,"15,887",430
"March 26, 2021",Nusa Tenggara Barat,0.279120770,3.478417983,5.583,"5,583",448
"July 13, 2021",Nusa Tenggara Barat,0.284728106,23.082913821,37.049,"37,049",457
"June 22, 2021",Nusa Tenggara Barat,0.292204556,18.562154214,29.793,"29,793",469
"April 7, 2021",Nusa Tenggara Barat,0.296565818,7.732517570,12.411,"12,411",476
"June 30, 2021",Nusa Tenggara Barat,0.316503016,20.931565568,33.596,"33,596",508
"June 10, 2021",Nusa Tenggara Barat,0.319618203,15.961595973,25.619,"25,619",513
"June 15, 2021",Nusa Tenggara Barat,0.332078951,16.982131286,27.257,"27,257",533
"April 21, 2021",Nusa Tenggara Barat,0.338309326,11.539276280,18.521,"18,521",543
"April 1, 2021",Nusa Tenggara Barat,0.351393112,6.392364053,10.26,"10,260",564
"June 14, 2021",Nusa Tenggara Barat,0.365099935,16.650052335,26.724,"26,724",586
"June 29, 2021",Nusa Tenggara Barat,0.376314609,20.615062553,33.088,"33,088",604
"April 20, 2021",Nusa Tenggara Barat,0.387529283,11.200966954,17.978,"17,978",622
"April 5, 2021",Nusa Tenggara Barat,0.396251807,7.033469571,11.289,"11,289",636
"April 6, 2021",Nusa Tenggara Barat,0.402482181,7.435951752,11.935,"11,935",646
"March 23, 2021",Nusa Tenggara Barat,0.403728256,1.879703933,3.017,"3,017",648
"March 22, 2021",Nusa Tenggara Barat,0.415565967,1.475975677,2.369,"2,369",667
"June 17, 2021",Nusa Tenggara Barat,0.418058117,17.638812740,28.311,"28,311",671
"June 28, 2021",Nusa Tenggara Barat,0.435503165,20.238747944,32.484,"32,484",699
"April 19, 2021",Nusa Tenggara Barat,0.517121069,10.813437671,17.356,"17,356",830
"March 31, 2021",Nusa Tenggara Barat,0.525220555,6.040970942,9.696,"9,696",843
"April 10, 2021",Nusa Tenggara Barat,0.551388127,8.685764841,13.941,"13,941",885
"March 27, 2021",Nusa Tenggara Barat,0.576309625,4.054727608,6.508,"6,508",925
"June 26, 2021",Nusa Tenggara Barat,0.614314908,19.752155710,31.703,"31,703",986
"March 29, 2021",Nusa Tenggara Barat,0.625529582,4.711409061,7.562,"7,562","1,004"
"April 12, 2021",Nusa Tenggara Barat,0.636121218,9.322509096,14.963,"14,963","1,021"
"March 24, 2021",Nusa Tenggara Barat,0.641728555,2.521432488,4.047,"4,047","1,030"
"March 25, 2021",Nusa Tenggara Barat,0.677864726,3.199297214,5.135,"5,135","1,088"
"March 30, 2021",Nusa Tenggara Barat,0.804341325,5.515750386,8.853,"8,853","1,291"
"March 4, 2021",Nusa Tenggara Timur,0,0.001330159,0.002,2,0
"April 2, 2021",Nusa Tenggara Timur,0,2.057090411,3.093,"3,093",0
"April 4, 2021",Nusa Tenggara Timur,0,2.066401522,3.107,"3,107",0
"April 18, 2021",Nusa Tenggara Timur,0,2.458798335,3.697,"3,697",0
"February 18, 2021",Nusa Tenggara Timur,0.000665079,0.000665079,0.001,1,1
"March 2, 2021",Nusa Tenggara Timur,0.000665079,0.001330159,0.002,2,1
"March 7, 2021",Nusa Tenggara Timur,0.000665079,0.004655555,0.007,7,1
"May 16, 2021",Nusa Tenggara Timur,0.000665079,9.644315567,14.501,"14,501",1
"March 5, 2021",Nusa Tenggara Timur,0.001330159,0.002660317,0.004,4,2
"March 6, 2021",Nusa Tenggara Timur,0.001330159,0.003990476,0.006,6,2
"March 8, 2021",Nusa Tenggara Timur,0.002660317,0.007315873,0.011,11,4
"May 9, 2021",Nusa Tenggara Timur,0.002660317,8.869498131,13.336,"13,336",4
"June 6, 2021",Nusa Tenggara Timur,0.002660317,16.621662964,24.992,"24,992",4
"July 20, 2021",Nusa Tenggara Timur,0.003325397,26.649729313,40.07,"40,070",5
"May 30, 2021",Nusa Tenggara Timur,0.003990476,14.416259860,21.676,"21,676",6
"May 13, 2021",Nusa Tenggara Timur,0.005320635,9.626358425,14.474,"14,474",8
"July 25, 2021",Nusa Tenggara Timur,0.005985714,27.182457867,40.871,"40,871",9
"March 9, 2021",Nusa Tenggara Timur,0.007315873,0.014631746,0.022,22,11
"May 14, 2021",Nusa Tenggara Timur,0.007315873,9.633674297,14.485,"14,485",11
"June 20, 2021",Nusa Tenggara Timur,0.007315873,22.519586587,33.86,"33,860",11
"June 13, 2021",Nusa Tenggara Timur,0.007980952,19.139653361,28.778,"28,778",12
"April 6, 2021",Nusa Tenggara Timur,0.008646031,2.086353902,3.137,"3,137",13
"March 21, 2021",Nusa Tenggara Timur,0.009311111,0.798760292,1.201,"1,201",14
"April 3, 2021",Nusa Tenggara Timur,0.009311111,2.066401522,3.107,"3,107",14
"May 15, 2021",Nusa Tenggara Timur,0.009976190,9.643650488,14.5,"14,500",15
"April 5, 2021",Nusa Tenggara Timur,0.011306349,2.077707871,3.124,"3,124",17
"March 13, 2021",Nusa Tenggara Timur,0.011971428,0.086460315,0.13,130,18
"April 9, 2021",Nusa Tenggara Timur,0.013301587,2.172814217,3.267,"3,267",20
"May 23, 2021",Nusa Tenggara Timur,0.013301587,10.684499661,16.065,"16,065",20
"April 25, 2021",Nusa Tenggara Timur,0.013966666,3.844158608,5.78,"5,780",21
"May 2, 2021",Nusa Tenggara Timur,0.016626984,7.235398183,10.879,"10,879",25
"April 1, 2021",Nusa Tenggara Timur,0.021282539,2.057090411,3.093,"3,093",32
"April 10, 2021",Nusa Tenggara Timur,0.021947618,2.194761835,3.3,"3,300",33
"July 18, 2021",Nusa Tenggara Timur,0.022612698,26.585881696,39.974,"39,974",34
"March 12, 2021",Nusa Tenggara Timur,0.023277777,0.074488887,0.112,112,35
"June 27, 2021",Nusa Tenggara Timur,0.024607936,23.967464318,36.037,"36,037",37
"April 13, 2021",Nusa Tenggara Timur,0.026603174,2.262599928,3.402,"3,402",40
"July 28, 2021",Nusa Tenggara Timur,0.026603174,27.394618178,41.19,"41,190",40
"April 7, 2021",Nusa Tenggara Timur,0.027933332,2.114287234,3.179,"3,179",42
"July 11, 2021",Nusa Tenggara Timur,0.032588888,25.780470610,38.763,"38,763",49
"March 15, 2021",Nusa Tenggara Timur,0.034584126,0.121044441,0.182,182,52
"April 15, 2021",Nusa Tenggara Timur,0.035914285,2.369012623,3.562,"3,562",54
"March 10, 2021",Nusa Tenggara Timur,0.036579364,0.051211109,0.077,77,55
"April 16, 2021",Nusa Tenggara Timur,0.039239681,2.408252304,3.621,"3,621",59
"July 4, 2021",Nusa Tenggara Timur,0.040569840,25.050213490,37.665,"37,665",61
"April 12, 2021",Nusa Tenggara Timur,0.041234919,2.235996754,3.362,"3,362",62
"July 27, 2021",Nusa Tenggara Timur,0.041899999,27.368015004,41.15,"41,150",63
"July 29, 2021",Nusa Tenggara Timur,0.041899999,27.436518177,41.253,"41,253",63
"April 8, 2021",Nusa Tenggara Timur,0.045225395,2.159512630,3.247,"3,247",68
"April 17, 2021",Nusa Tenggara Timur,0.050546030,2.458798335,3.697,"3,697",76
"July 17, 2021",Nusa Tenggara Timur,0.051876189,26.563268998,39.94,"39,940",78
"May 12, 2021",Nusa Tenggara Timur,0.053206348,9.621037790,14.466,"14,466",80
"April 19, 2021",Nusa Tenggara Timur,0.060522220,2.519320555,3.788,"3,788",91
"July 19, 2021",Nusa Tenggara Timur,0.060522220,26.646403916,40.065,"40,065",91
"March 19, 2021",Nusa Tenggara Timur,0.066507934,0.681706328,1.025,"1,025",100
"April 14, 2021",Nusa Tenggara Timur,0.070498410,2.333098339,3.508,"3,508",106
"March 31, 2021",Nusa Tenggara Timur,0.079144442,2.035807872,3.061,"3,061",119
"April 20, 2021",Nusa Tenggara Timur,0.079144442,2.598464997,3.907,"3,907",119
"July 24, 2021",Nusa Tenggara Timur,0.079809521,27.176472153,40.862,"40,862",120
"March 24, 2021",Nusa Tenggara Timur,0.084465077,1.242368215,1.868,"1,868",127
"May 17, 2021",Nusa Tenggara Timur,0.085130156,9.729445723,14.629,"14,629",128
"May 26, 2021",Nusa Tenggara Timur,0.085130156,11.980739302,18.014,"18,014",128
"July 16, 2021",Nusa Tenggara Timur,0.089785711,26.511392809,39.862,"39,862",135
"July 7, 2021",Nusa Tenggara Timur,0.091115870,25.394059511,38.182,"38,182",137
"June 1, 2021",Nusa Tenggara Timur,0.091780949,15.058726506,22.642,"22,642",138
"June 25, 2021",Nusa Tenggara Timur,0.095771426,23.421434177,35.216,"35,216",144
"July 3, 2021",Nusa Tenggara Timur,0.096436505,25.009643650,37.604,"37,604",145
"May 19, 2021",Nusa Tenggara Timur,0.099761902,9.996807619,15.031,"15,031",150
"March 20, 2021",Nusa Tenggara Timur,0.107742854,0.789449181,1.187,"1,187",162
"June 24, 2021",Nusa Tenggara Timur,0.109073012,23.325662752,35.072,"35,072",164
"July 9, 2021",Nusa Tenggara Timur,0.111068250,25.626837282,38.532,"38,532",167
"March 30, 2021",Nusa Tenggara Timur,0.113063488,1.956663430,2.942,"2,942",170
"April 23, 2021",Nusa Tenggara Timur,0.113728568,3.665252265,5.511,"5,511",171
"July 6, 2021",Nusa Tenggara Timur,0.117719044,25.302943641,38.045,"38,045",177
"March 29, 2021",Nusa Tenggara Timur,0.120379361,1.843599941,2.772,"2,772",181
"July 10, 2021",Nusa Tenggara Timur,0.121044441,25.747881722,38.714,"38,714",182
"July 8, 2021",Nusa Tenggara Timur,0.121709520,25.515769031,38.365,"38,365",183
"July 23, 2021",Nusa Tenggara Timur,0.121709520,27.096662632,40.742,"40,742",183
"July 14, 2021",Nusa Tenggara Timur,0.131685710,26.278615039,39.512,"39,512",198
"May 8, 2021",Nusa Tenggara Timur,0.132350789,8.866837814,13.332,"13,332",199
"March 27, 2021",Nusa Tenggara Timur,0.133680948,1.723220580,2.591,"2,591",201
"July 5, 2021",Nusa Tenggara Timur,0.135011107,25.185224597,37.868,"37,868",203
"June 30, 2021",Nusa Tenggara Timur,0.139666662,24.593969061,36.979,"36,979",210
"May 22, 2021",Nusa Tenggara Timur,0.142992059,10.671198074,16.045,"16,045",215
"July 15, 2021",Nusa Tenggara Timur,0.142992059,26.421607098,39.727,"39,727",215
"July 26, 2021",Nusa Tenggara Timur,0.143657138,27.326115006,41.087,"41,087",216
"March 25, 2021",Nusa Tenggara Timur,0.144987297,1.387355512,2.086,"2,086",218
"March 16, 2021",Nusa Tenggara Timur,0.148312694,0.269357134,0.405,405,223
"July 13, 2021",Nusa Tenggara Timur,0.150307932,26.146929329,39.314,"39,314",226
"July 1, 2021",Nusa Tenggara Timur,0.154298408,24.748267468,37.211,"37,211",232
"March 23, 2021",Nusa Tenggara Timur,0.158953963,1.157903138,1.741,"1,741",239
"July 22, 2021",Nusa Tenggara Timur,0.160949201,26.974953112,40.559,"40,559",242
"May 7, 2021",Nusa Tenggara Timur,0.161614281,8.734487024,13.133,"13,133",243
"July 21, 2021",Nusa Tenggara Timur,0.164274598,26.814003911,40.317,"40,317",247
"April 24, 2021",Nusa Tenggara Timur,0.164939677,3.830191942,5.759,"5,759",248
"July 2, 2021",Nusa Tenggara Timur,0.164939677,24.913207146,37.459,"37,459",248
"May 1, 2021",Nusa Tenggara Timur,0.167599995,7.218771199,10.854,"10,854",252
"May 18, 2021",Nusa Tenggara Timur,0.167599995,9.897045718,14.881,"14,881",252
"March 17, 2021",Nusa Tenggara Timur,0.170925391,0.440282526,0.662,662,257
"March 18, 2021",Nusa Tenggara Timur,0.174915867,0.615198393,0.925,925,263
"June 23, 2021",Nusa Tenggara Timur,0.192207930,23.216589739,34.908,"34,908",289
"March 22, 2021",Nusa Tenggara Timur,0.200188883,0.998949175,1.502,"1,502",301
"March 26, 2021",Nusa Tenggara Timur,0.202184121,1.589539632,2.39,"2,390",304
"May 21, 2021",Nusa Tenggara Timur,0.207504755,10.528206015,15.83,"15,830",312
"July 12, 2021",Nusa Tenggara Timur,0.216150787,25.996621397,39.088,"39,088",325
"June 29, 2021",Nusa Tenggara Timur,0.240758723,24.454302398,36.769,"36,769",362
"June 4, 2021",Nusa Tenggara Timur,0.244084119,16.316391546,24.533,"24,533",367
"June 28, 2021",Nusa Tenggara Timur,0.246079357,24.213543676,36.407,"36,407",370
"June 21, 2021",Nusa Tenggara Timur,0.250069833,22.769656420,34.236,"34,236",376
"May 5, 2021",Nusa Tenggara Timur,0.254725389,8.260950531,12.421,"12,421",383
"June 22, 2021",Nusa Tenggara Timur,0.254725389,23.024381809,34.619,"34,619",383
"April 22, 2021",Nusa Tenggara Timur,0.279333324,3.551523697,5.34,"5,340",420
"June 5, 2021",Nusa Tenggara Timur,0.302611102,16.619002647,24.988,"24,988",455
"May 10, 2021",Nusa Tenggara Timur,0.303941260,9.173439391,13.793,"13,793",457
"May 6, 2021",Nusa Tenggara Timur,0.311922212,8.572872744,12.89,"12,890",469
"June 14, 2021",Nusa Tenggara Timur,0.319238085,19.458891446,29.258,"29,258",480
"May 20, 2021",Nusa Tenggara Timur,0.323893641,10.320701260,15.518,"15,518",487
"June 7, 2021",Nusa Tenggara Timur,0.371114274,16.992777238,25.55,"25,550",558
"June 12, 2021",Nusa Tenggara Timur,0.371779353,19.131672409,28.766,"28,766",559
"May 3, 2021",Nusa Tenggara Timur,0.377099988,7.612498171,11.446,"11,446",567
"June 8, 2021",Nusa Tenggara Timur,0.379760305,17.372537544,26.121,"26,121",571
"May 4, 2021",Nusa Tenggara Timur,0.393726972,8.006225143,12.038,"12,038",592
"May 11, 2021",Nusa Tenggara Timur,0.394392051,9.567831442,14.386,"14,386",593
"April 26, 2021",Nusa Tenggara Timur,0.400377765,4.244536373,6.382,"6,382",602
"June 10, 2021",Nusa Tenggara Timur,0.434296812,18.245786722,27.434,"27,434",653
"June 9, 2021",Nusa Tenggara Timur,0.438952367,17.811489911,26.781,"26,781",660
"June 19, 2021",Nusa Tenggara Timur,0.445603160,22.512270714,33.849,"33,849",670
"May 24, 2021",Nusa Tenggara Timur,0.455579351,11.140079011,16.75,"16,750",685
"June 3, 2021",Nusa Tenggara Timur,0.504795222,16.072307426,24.166,"24,166",759
"June 2, 2021",Nusa Tenggara Timur,0.508785698,15.567512204,23.407,"23,407",765
"May 29, 2021",Nusa Tenggara Timur,0.509450777,14.412269384,21.67,"21,670",766
"June 11, 2021",Nusa Tenggara Timur,0.514106333,18.759893055,28.207,"28,207",773
"June 26, 2021",Nusa Tenggara Timur,0.521422206,23.942856383,36,"36,000",784
"May 31, 2021",Nusa Tenggara Timur,0.550685697,14.966945557,22.504,"22,504",828
"June 18, 2021",Nusa Tenggara Timur,0.560661887,22.066667553,33.179,"33,179",843
"June 15, 2021",Nusa Tenggara Timur,0.603892044,20.062783490,30.166,"30,166",908
"April 30, 2021",Nusa Tenggara Timur,0.612538076,7.051171205,10.602,"10,602",921
"April 28, 2021",Nusa Tenggara Timur,0.625839663,5.600633156,8.421,"8,421",941
"April 21, 2021",Nusa Tenggara Timur,0.673725375,3.272190372,4.92,"4,920","1,013"
"June 17, 2021",Nusa Tenggara Timur,0.693677756,21.506005666,32.336,"32,336","1,043"
"April 27, 2021",Nusa Tenggara Timur,0.730257120,4.974793493,7.48,"7,480","1,098"
"June 16, 2021",Nusa Tenggara Timur,0.749544421,20.812327911,31.293,"31,293","1,127"
"May 25, 2021",Nusa Tenggara Timur,0.755530135,11.895609146,17.886,"17,886","1,136"
"April 29, 2021",Nusa Tenggara Timur,0.837999973,6.438633129,9.681,"9,681","1,260"
"May 28, 2021",Nusa Tenggara Timur,0.897857114,13.902818606,20.904,"20,904","1,350"
"May 27, 2021",Nusa Tenggara Timur,1.024222190,13.004961492,19.554,"19,554","1,540"
"February 16, 2021",Papua,0,0.001997084,0.001,1,0
"March 28, 2021",Papua,0,5.148483215,2.578,"2,578",0
"April 25, 2021",Papua,0,10.131208436,5.073,"5,073",0
"May 2, 2021",Papua,0,10.802228746,5.409,"5,409",0
"May 14, 2021",Papua,0,11.123759311,5.57,"5,570",0
"May 16, 2021",Papua,0,11.143730154,5.58,"5,580",0
"May 30, 2021",Papua,0,12.164240209,6.091,"6,091",0
"July 20, 2021",Papua,0,17.142971262,8.584,"8,584",0
"February 2, 2021",Papua,0.001997084,0.001997084,0.001,1,1
"February 24, 2021",Papua,0.001997084,0.017973758,0.009,9,1
"March 4, 2021",Papua,0.001997084,0.059912528,0.03,30,1
"May 12, 2021",Papua,0.001997084,11.123759311,5.57,"5,570",1
"June 13, 2021",Papua,0.001997084,13.604137959,6.812,"6,812",1
"July 25, 2021",Papua,0.001997084,17.316717592,8.671,"8,671",1
"February 25, 2021",Papua,0.003994169,0.021967927,0.011,11,2
"February 26, 2021",Papua,0.003994169,0.025962095,0.013,13,2
"March 21, 2021",Papua,0.003994169,2.342579833,1.173,"1,173",2
"June 20, 2021",Papua,0.003994169,14.171309888,7.096,"7,096",2
"April 11, 2021",Papua,0.005991253,7.902462405,3.957,"3,957",3
"May 23, 2021",Papua,0.005991253,11.619036207,5.818,"5,818",3
"March 6, 2021",Papua,0.007988337,0.091865876,0.046,46,4
"May 17, 2021",Papua,0.007988337,11.151718491,5.584,"5,584",4
"June 6, 2021",Papua,0.007988337,13.016995187,6.518,"6,518",4
"June 27, 2021",Papua,0.011982506,14.648613025,7.335,"7,335",6
"February 23, 2021",Papua,0.013979590,0.015976674,0.008,8,7
"February 27, 2021",Papua,0.015976674,0.041938769,0.021,21,8
"March 3, 2021",Papua,0.015976674,0.057915443,0.029,29,8
"May 11, 2021",Papua,0.015976674,11.121762227,5.569,"5,569",8
"May 24, 2021",Papua,0.015976674,11.635012881,5.826,"5,826",8
"June 1, 2021",Papua,0.015976674,12.248117748,6.133,"6,133",8
"April 18, 2021",Papua,0.017973758,8.906995786,4.46,"4,460",9
"May 10, 2021",Papua,0.017973758,11.105785553,5.561,"5,561",9
"May 7, 2021",Papua,0.019970843,10.977972161,5.497,"5,497",10
"May 15, 2021",Papua,0.019970843,11.143730154,5.58,"5,580",10
"July 11, 2021",Papua,0.019970843,16.493918878,8.259,"8,259",10
"July 18, 2021",Papua,0.019970843,17.101032493,8.563,"8,563",10
"July 28, 2021",Papua,0.021967927,17.404589300,8.715000000,"8,715",11
"March 5, 2021",Papua,0.023965011,0.083877539,0.042,42,12
"June 12, 2021",Papua,0.023965011,13.602140874,6.811,"6,811",12
"May 4, 2021",Papua,0.025962095,10.858147105,5.437,"5,437",13
"July 21, 2021",Papua,0.025962095,17.168933357,8.597,"8,597",13
"July 27, 2021",Papua,0.027959180,17.382621373,8.704,"8,704",14
"July 29, 2021",Papua,0.027959180,17.432548479,8.729000000,"8,729",14
"May 3, 2021",Papua,0.029956264,10.832185010,5.424,"5,424",15
"June 19, 2021",Papua,0.029956264,14.167315719,7.094,"7,094",15
"April 3, 2021",Papua,0.033950432,6.594372217,3.302,"3,302",17
"July 24, 2021",Papua,0.033950432,17.314720508,8.67,"8,670",17
"July 26, 2021",Papua,0.037944601,17.354662193,8.69,"8,690",19
"June 18, 2021",Papua,0.039941685,14.137359455,7.079,"7,079",20
"July 23, 2021",Papua,0.039941685,17.280770076,8.653,"8,653",20
"June 24, 2021",Papua,0.041938769,14.420945420,7.221,"7,221",21
"July 4, 2021",Papua,0.041938769,15.441455475,7.732,"7,732",21
"July 19, 2021",Papua,0.041938769,17.142971262,8.584,"8,584",21
"May 21, 2021",Papua,0.045932938,11.401354023,5.709,"5,709",23
"May 1, 2021",Papua,0.049927106,10.802228746,5.409,"5,409",25
"May 5, 2021",Papua,0.049927106,10.908074212,5.462,"5,462",25
"May 6, 2021",Papua,0.049927106,10.958001318,5.487,"5,487",25
"June 22, 2021",Papua,0.051924191,14.307111617,7.164,"7,164",26
"May 26, 2021",Papua,0.053921275,11.816747549,5.917,"5,917",27
"March 17, 2021",Papua,0.055918359,1.144329279,0.573,573,28
"April 26, 2021",Papua,0.057915443,10.189123879,5.102,"5,102",29
"May 18, 2021",Papua,0.059912528,11.211631019,5.614,"5,614",30
"June 25, 2021",Papua,0.059912528,14.480857947,7.251,"7,251",30
"April 5, 2021",Papua,0.063906696,6.658278913,3.334,"3,334",32
"June 28, 2021",Papua,0.065903780,14.714516805,7.368,"7,368",33
"March 8, 2021",Papua,0.067900865,0.159766741,0.08,80,34
"May 20, 2021",Papua,0.067900865,11.355421085,5.686,"5,686",34
"May 31, 2021",Papua,0.067900865,12.232141074,6.125,"6,125",34
"April 17, 2021",Papua,0.069897949,8.889022028,4.451,"4,451",35
"June 23, 2021",Papua,0.071895033,14.379006650,7.2,"7,200",36
"July 22, 2021",Papua,0.071895033,17.240828391,8.633,"8,633",36
"May 19, 2021",Papua,0.075889202,11.287520220,5.652,"5,652",38
"June 9, 2021",Papua,0.075889202,13.320551994,6.67,"6,670",38
"March 22, 2021",Papua,0.077886286,2.420466119,1.212,"1,212",39
"May 27, 2021",Papua,0.077886286,11.894633835,5.956,"5,956",39
"April 28, 2021",Papua,0.079883370,10.420785653,5.218,"5,218",40
"March 11, 2021",Papua,0.081880455,0.445349789,0.223,223,41
"July 2, 2021",Papua,0.081880455,15.237752881,7.63,"7,630",41
"June 21, 2021",Papua,0.083877539,14.255187426,7.138,"7,138",42
"April 15, 2021",Papua,0.085874623,8.573482715,4.293,"4,293",43
"July 12, 2021",Papua,0.085874623,16.579793501,8.302,"8,302",43
"July 17, 2021",Papua,0.089868792,17.081061650,8.553,"8,553",45
"July 16, 2021",Papua,0.091865876,16.991192858,8.508,"8,508",46
"June 7, 2021",Papua,0.093862960,13.110858147,6.565,"6,565",47
"July 13, 2021",Papua,0.095860044,16.675653546,8.35,"8,350",48
"July 15, 2021",Papua,0.095860044,16.899326983,8.462,"8,462",48
"March 10, 2021",Papua,0.097857129,0.363469335,0.182,182,49
"June 10, 2021",Papua,0.097857129,13.418409123,6.719,"6,719",49
"March 15, 2021",Papua,0.103848381,0.968585865,0.485,485,52
"June 14, 2021",Papua,0.103848381,13.707986340,6.864,"6,864",52
"March 9, 2021",Papua,0.105845466,0.265612206,0.133,133,53
"April 10, 2021",Papua,0.107842550,7.896471152,3.954,"3,954",54
"May 8, 2021",Papua,0.109839634,11.087811795,5.552,"5,552",55
"June 15, 2021",Papua,0.109839634,13.817825974,6.919,"6,919",55
"April 29, 2021",Papua,0.113833803,10.534619456,5.275,"5,275",57
"March 16, 2021",Papua,0.119825055,1.088410920,0.545,545,60
